"Exchange","Asset Class","Product Name","Product Code","Ratio","Side","Start Period","End Period","Single Period","Maintenance","Currency"
"NYM","REFINED PRODUCTS","EUROPEAN GASOIL (ICE) SWAP FUTURES","MQA","1
1","B
A","03/2026
03/2026","06/2026
06/2026","","40.00","USD"
"NYM","REFINED PRODUCTS","EUROPEAN GASOIL (ICE) SWAP FUTURES","MQA","1
1","A
B","03/2026
07/2026","06/2026
11/2026","","106.90","USD"
"NYM","REFINED PRODUCTS","EUROPEAN GASOIL (ICE) SWAP FUTURES","MQA","1
1","A
B","03/2026
12/2026","06/2026
12/2032","","173.20","USD"
"NYM","REFINED PRODUCTS","EUROPEAN GASOIL (ICE) SWAP FUTURES","MQA","1
1","B
A","07/2026
07/2026","11/2026
11/2026","","24.00","USD"
"NYM","REFINED PRODUCTS","EUROPEAN GASOIL (ICE) SWAP FUTURES","MQA","1
1","A
B","07/2026
12/2026","11/2026
12/2032","","92.30","USD"
"NYM","REFINED PRODUCTS","EUROPEAN GASOIL (ICE) SWAP FUTURES","MQA","1
1","B
A","12/2026
12/2026","12/2032
12/2032","","30.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 180 CST VS. 380 CST SPREAD (PLATTS) BALMO SWAP FUTURES","MSD","1
1","B
A","01/01/2026
01/01/2026","03/31/2026
03/31/2026","","2500.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","02/2026
03/2026","02/2026
03/2026","02/2026
03/2026","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","03/2026
04/2026","03/2026
04/2026","03/2026
04/2026","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","04/2026
05/2026","04/2026
05/2026","04/2026
05/2026","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","05/2026
06/2026","05/2026
06/2026","05/2026
06/2026","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","06/2026
07/2026","06/2026
07/2026","06/2026
07/2026","257.50","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","07/2026
08/2026","07/2026
08/2026","07/2026
08/2026","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","08/2026
09/2026","08/2026
09/2026","08/2026
09/2026","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","09/2026
10/2026","09/2026
10/2026","09/2026
10/2026","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","10/2026
11/2026","10/2026
11/2026","10/2026
11/2026","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","11/2026
12/2026","11/2026
12/2026","11/2026
12/2026","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","12/2026
01/2027","12/2026
01/2027","12/2026
01/2027","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","01/2027
02/2027","01/2027
02/2027","01/2027
02/2027","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","02/2027
03/2027","02/2027
03/2027","02/2027
03/2027","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","03/2027
04/2027","03/2027
04/2027","03/2027
04/2027","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","04/2027
05/2027","04/2027
05/2027","04/2027
05/2027","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","05/2027
06/2027","05/2027
06/2027","05/2027
06/2027","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","06/2027
07/2027","06/2027
07/2027","06/2027
07/2027","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","07/2027
08/2027","07/2027
08/2027","07/2027
08/2027","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","08/2027
09/2027","08/2027
09/2027","08/2027
09/2027","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","09/2027
10/2027","09/2027
10/2027","09/2027
10/2027","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","10/2027
11/2027","10/2027
11/2027","10/2027
11/2027","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","11/2027
12/2027","11/2027
12/2027","11/2027
12/2027","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","12/2027
01/2028","12/2027
01/2028","12/2027
01/2028","300.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","01/2028
02/2028","01/2028
02/2028","01/2028
02/2028","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","02/2028
03/2028","02/2028
03/2028","02/2028
03/2028","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","03/2028
04/2028","03/2028
04/2028","03/2028
04/2028","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","04/2028
05/2028","04/2028
05/2028","04/2028
05/2028","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","05/2028
06/2028","05/2028
06/2028","05/2028
06/2028","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","06/2028
07/2028","06/2028
07/2028","06/2028
07/2028","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","07/2028
08/2028","07/2028
08/2028","07/2028
08/2028","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","08/2028
09/2028","08/2028
09/2028","08/2028
09/2028","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","09/2028
10/2028","09/2028
10/2028","09/2028
10/2028","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","10/2028
11/2028","10/2028
11/2028","10/2028
11/2028","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","11/2028
12/2028","11/2028
12/2028","11/2028
12/2028","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","12/2028
01/2029","12/2028
01/2029","12/2028
01/2029","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","01/2029
02/2029","01/2029
02/2029","01/2029
02/2029","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","02/2029
03/2029","02/2029
03/2029","02/2029
03/2029","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","03/2029
04/2029","03/2029
04/2029","03/2029
04/2029","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","04/2029
05/2029","04/2029
05/2029","04/2029
05/2029","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","05/2029
06/2029","05/2029
06/2029","05/2029
06/2029","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","06/2029
07/2029","06/2029
07/2029","06/2029
07/2029","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","07/2029
08/2029","07/2029
08/2029","07/2029
08/2029","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","08/2029
09/2029","08/2029
09/2029","08/2029
09/2029","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","09/2029
10/2029","09/2029
10/2029","09/2029
10/2029","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","10/2029
11/2029","10/2029
11/2029","10/2029
11/2029","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","11/2029
12/2029","11/2029
12/2029","11/2029
12/2029","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","12/2029
01/2030","12/2029
01/2030","12/2029
01/2030","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","01/2030
02/2030","01/2030
02/2030","01/2030
02/2030","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","02/2030
03/2030","02/2030
03/2030","02/2030
03/2030","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","03/2030
04/2030","03/2030
04/2030","03/2030
04/2030","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","04/2030
05/2030","04/2030
05/2030","04/2030
05/2030","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","05/2030
06/2030","05/2030
06/2030","05/2030
06/2030","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","06/2030
07/2030","06/2030
07/2030","06/2030
07/2030","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","07/2030
08/2030","07/2030
08/2030","07/2030
08/2030","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","08/2030
09/2030","08/2030
09/2030","08/2030
09/2030","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","09/2030
10/2030","09/2030
10/2030","09/2030
10/2030","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","10/2030
11/2030","10/2030
11/2030","10/2030
11/2030","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","11/2030
12/2030","11/2030
12/2030","11/2030
12/2030","250.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","01/2026
02/2026","01/2026
08/2026","","561.21","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","01/2026
09/2026","01/2026
12/2030","","728.71","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","B
A","02/2026
02/2026","08/2026
08/2026","","600.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","A
B","02/2026
09/2026","08/2026
12/2030","","462.50","USD"
"NYM","REFINED PRODUCTS","SINGAPORE GASOIL (PLATTS) SWAP FUTURES","MSG","1
1","B
A","09/2026
09/2026","12/2030
12/2030","","175.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) BALMO SWAP FUTURES","MTB","1
1","B
A","01/01/2026
01/01/2026","03/31/2026
03/31/2026","","850.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","02/2026
03/2026","02/2026
03/2026","02/2026
03/2026","600.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","03/2026
04/2026","03/2026
04/2026","03/2026
04/2026","550.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","04/2026
05/2026","04/2026
05/2026","04/2026
05/2026","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","05/2026
06/2026","05/2026
06/2026","05/2026
06/2026","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","06/2026
07/2026","06/2026
07/2026","06/2026
07/2026","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","07/2026
08/2026","07/2026
08/2026","07/2026
08/2026","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","08/2026
09/2026","08/2026
09/2026","08/2026
09/2026","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","09/2026
10/2026","09/2026
10/2026","09/2026
10/2026","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","10/2026
11/2026","10/2026
11/2026","10/2026
11/2026","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","11/2026
12/2026","11/2026
12/2026","11/2026
12/2026","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","12/2026
01/2027","12/2026
01/2027","12/2026
01/2027","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","01/2027
02/2027","01/2027
02/2027","01/2027
02/2027","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","02/2027
03/2027","02/2027
03/2027","02/2027
03/2027","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","03/2027
04/2027","03/2027
04/2027","03/2027
04/2027","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","04/2027
05/2027","04/2027
05/2027","04/2027
05/2027","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","05/2027
06/2027","05/2027
06/2027","05/2027
06/2027","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","06/2027
07/2027","06/2027
07/2027","06/2027
07/2027","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","07/2027
08/2027","07/2027
08/2027","07/2027
08/2027","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","08/2027
09/2027","08/2027
09/2027","08/2027
09/2027","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","09/2027
10/2027","09/2027
10/2027","09/2027
10/2027","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","10/2027
11/2027","10/2027
11/2027","10/2027
11/2027","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","11/2027
12/2027","11/2027
12/2027","11/2027
12/2027","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","12/2027
01/2028","12/2027
01/2028","12/2027
01/2028","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","01/2028
02/2028","01/2028
02/2028","01/2028
02/2028","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","02/2028
03/2028","02/2028
03/2028","02/2028
03/2028","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","03/2028
04/2028","03/2028
04/2028","03/2028
04/2028","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","04/2028
05/2028","04/2028
05/2028","04/2028
05/2028","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","05/2028
06/2028","05/2028
06/2028","05/2028
06/2028","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","06/2028
07/2028","06/2028
07/2028","06/2028
07/2028","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","07/2028
08/2028","07/2028
08/2028","07/2028
08/2028","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","08/2028
09/2028","08/2028
09/2028","08/2028
09/2028","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","09/2028
10/2028","09/2028
10/2028","09/2028
10/2028","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","10/2028
11/2028","10/2028
11/2028","10/2028
11/2028","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","11/2028
12/2028","11/2028
12/2028","11/2028
12/2028","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","12/2028
01/2029","12/2028
01/2029","12/2028
01/2029","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","01/2029
02/2029","01/2029
02/2029","01/2029
02/2029","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","02/2029
03/2029","02/2029
03/2029","02/2029
03/2029","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","03/2029
04/2029","03/2029
04/2029","03/2029
04/2029","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","04/2029
05/2029","04/2029
05/2029","04/2029
05/2029","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","05/2029
06/2029","05/2029
06/2029","05/2029
06/2029","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","06/2029
07/2029","06/2029
07/2029","06/2029
07/2029","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","07/2029
08/2029","07/2029
08/2029","07/2029
08/2029","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","08/2029
09/2029","08/2029
09/2029","08/2029
09/2029","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","09/2029
10/2029","09/2029
10/2029","09/2029
10/2029","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","10/2029
11/2029","10/2029
11/2029","10/2029
11/2029","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","11/2029
12/2029","11/2029
12/2029","11/2029
12/2029","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","12/2029
01/2030","12/2029
01/2030","12/2029
01/2030","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","01/2030
02/2030","01/2030
02/2030","01/2030
02/2030","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","02/2030
03/2030","02/2030
03/2030","02/2030
03/2030","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","03/2030
04/2030","03/2030
04/2030","03/2030
04/2030","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","04/2030
05/2030","04/2030
05/2030","04/2030
05/2030","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","05/2030
06/2030","05/2030
06/2030","05/2030
06/2030","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","06/2030
07/2030","06/2030
07/2030","06/2030
07/2030","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","07/2030
08/2030","07/2030
08/2030","07/2030
08/2030","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","08/2030
09/2030","08/2030
09/2030","08/2030
09/2030","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","09/2030
10/2030","09/2030
10/2030","09/2030
10/2030","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","10/2030
11/2030","10/2030
11/2030","10/2030
11/2030","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","11/2030
12/2030","11/2030
12/2030","11/2030
12/2030","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","12/2030
01/2031","12/2030
01/2031","12/2030
01/2031","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","01/2031
02/2031","01/2031
02/2031","01/2031
02/2031","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","02/2031
03/2031","02/2031
03/2031","02/2031
03/2031","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","03/2031
04/2031","03/2031
04/2031","03/2031
04/2031","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","04/2031
05/2031","04/2031
05/2031","04/2031
05/2031","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","05/2031
06/2031","05/2031
06/2031","05/2031
06/2031","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","06/2031
07/2031","06/2031
07/2031","06/2031
07/2031","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","07/2031
08/2031","07/2031
08/2031","07/2031
08/2031","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","08/2031
09/2031","08/2031
09/2031","08/2031
09/2031","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","09/2031
10/2031","09/2031
10/2031","09/2031
10/2031","450.00","USD"
"NYM","REFINED PRODUCTS","SINGAPORE FUEL OIL 380 CST (PLATTS) SWAP FUTURES","MTS","1
1","A
B","10/2031
11/2031","10/2031
11/2031","10/2031
11/2031","450.00","USD"
